station_ID,Charing station name,City,State,Address line 1,Address line 2,Lng,Lat,Category
4186,Tritium,Burnie,Tasmania,Tritium,"North Terrace, Burnie TAS 7320, Australia",145.90733,-41.0498769,"['access', 'access.yes', 'fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4187,Tritium,Devonport,Tasmania,Tritium,"Best Street, Devonport TAS 7310, Australia",146.3593825,-41.1776609,"['access', 'access.yes', 'fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4188, ,Latrobe,Tasmania,Bass Highway,"Latrobe TAS, Australia",146.4125226,-41.218297,"['access_limited', 'access_limited.customers', 'no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4189,5300,Waratah,Tasmania,5300,"Main Street, Waratah TAS, Australia",145.5266163,-41.4429335,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4190, ,Cradle Mountain,Tasmania,Cradle Mountain Road,"Cradle Mountain TAS 7306, Australia",145.9366036,-41.5824743,"['access', 'access.yes', 'no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4191,QESH - Carmila,Carmila,Queensland,QESH - Carmila,"Music Street, Carmila QLD, Australia",149.4106209,-21.9085589,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4192,QESH - Mackay,Mackay,Queensland,QESH - Mackay,"Gregory Street, Mackay QLD 4740, Australia",149.1850897,-21.1393216,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4193,Chargefox,Perth,Western Australia,Chargefox,"Wellington Street, West Perth WA 6005, Australia",115.8489479,-31.9480278,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4194,Perth North,City Of Stirling,Western Australia,Perth North,"Karrinyup Road Exit, Karrinyup WA 6921, Australia",115.7766534,-31.8771547,"['fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4195,Lakeside Joondalup Cinemas,Joondalup,Western Australia,Lakeside Joondalup Cinemas,"McLarty Avenue, Joondalup WA 6027, Australia",115.7671672,-31.7426,"['access', 'access.yes', 'no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4196,Lakeside Joondalup - Myer Carpark,Joondalup,Western Australia,Lakeside Joondalup - Myer Carpark,"Collier Pass, Joondalup WA 6027, Australia",115.7656665,-31.7454229,"['access', 'access.yes', 'no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4197,RAC Charging Station,Mandurah,Western Australia,RAC Charging Station,"Mandurah Terrace, Mandurah WA 6201, Australia",115.7212028,-32.5276992,"['access', 'access.yes', 'fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4198,Tesla Destination Charger,Fremantle,Western Australia,Tesla Destination Charger,"Marine Terrace, Fremantle WA 6160, Australia",115.7461221,-32.0575795,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4199,Tesla Destination Charger,Fremantle,Western Australia,Tesla Destination Charger,"Essex Street, Fremantle WA 6160, Australia",115.7472283,-32.0573845,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4200, ,City Of Vincent,Western Australia,Kaata Lane,"Mount Lawley WA 6050, Australia",115.8715309,-31.9362523,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4201, ,City Of Melville,Western Australia,Andrea Lane,"Booragoon WA 6154, Australia",115.8348552,-32.0346555,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4202, ,Perth,Western Australia,35 Stirling Highway,"Crawley WA 6009, Australia",115.8164108,-31.977504,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4203, ,North Dandalup,Western Australia,South Western Highway,"North Dandalup WA 6207, Australia",115.9703353,-32.522369,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4204, ,Fremantle,Western Australia,Marine Terrace,"Fremantle WA 6160, Australia",115.7469427,-32.0584849,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4205, ,City Of Stirling,Western Australia,Wishart Street,"Gwelup WA 6021, Australia",115.7977393,-31.8763974,"['access_limited', 'access_limited.customers', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4206,Tesla,Melbourne,Victoria,Tesla,"5/650 Church Street, Cremorne VIC 3121, Australia",144.9957089,-37.8321721,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4207,Free Moreland Council Car Charging Point,Melbourne,Victoria,Free Moreland Council Car Charging Point,"Urquhart Street, Coburg VIC 3058, Australia",144.9697797,-37.7407364,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4208,Tesla Supercharger,Melbourne,Victoria,Tesla Supercharger,"Taylor Street, Moonee Ponds VIC 3039, Australia",144.9222192,-37.7644055,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4209,Town Hall Daylesford,Daylesford,Victoria,Town Hall Daylesford,"Vincent Street, Daylesford VIC 3460, Australia",144.1423321,-37.3426377,"['no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4210,Evie Networks,Melbourne,Victoria,Evie Networks,"100 Janefield Drive, Bundoora VIC 3083, Australia",145.0730497,-37.6784969,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4211,Evie Networks,Melbourne,Victoria,Evie Networks,"Elpis Road, Weir Views VIC 3338, Australia",144.5721618,-37.7227909,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4212,Tesla Chadstone,Melbourne,Victoria,Tesla Chadstone,"1341 Dandenong Road, Malvern East VIC 3148, Australia",145.0824905,-37.8872284,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4213,Tesla Supercharger,Ballarat,Victoria,Tesla Supercharger,"Gillies Street North, Wendouree VIC 3355, Australia",143.8226401,-37.5346311,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4214,Free Moreland Council Car Charging Point,Melbourne,Victoria,Free Moreland Council Car Charging Point,"90 Bell Street, Coburg VIC 3058, Australia",144.9701016,-37.7412518,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4215,Free Moreland Council EV charging,Melbourne,Victoria,Free Moreland Council EV charging,"Jukes Road, Fawkner VIC 3060, Australia",144.9695097,-37.7025331,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4216,J-1772,Creswick,Victoria,J-1772,"Lakeside Drive, Creswick VIC 3363, Australia",143.8904968,-37.4444437,"['no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4217,Chargefox,Melbourne,Victoria,Chargefox,"Westfield Drive, Airport West VIC 3042, Australia",144.8855401,-37.713734,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4218,Melbourne Marriot Hotel,Melbourne,Victoria,Melbourne Marriot Hotel,"Exhibition Street, Melbourne VIC 3000, Australia",144.9692983,-37.8098361,"['access_limited', 'access_limited.customers', 'no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4219,Tesla Supercharger,Bendigo,Victoria,Tesla Supercharger,"Condon Street, Kennington VIC 3552, Australia",144.3064556,-36.7745636,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4220,Chargefox,Ballarat,Victoria,Chargefox,"Shepperd Street, Ballarat Central VIC 3350, Australia",143.8623024,-37.5613256,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4221,CTR Maryborough,Maryborough,Victoria,CTR Maryborough,"Carrisbrook Settlers Trail, Maryborough VIC 3465, Australia",143.741488,-37.0508473,"['access', 'access.yes', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4222,Tesla Supercharger,Melbourne,Victoria,Tesla Supercharger,"Camberwell Grove, Hawthorn East VIC 3126, Australia",145.056178,-37.8292531,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4223,Charging the Regions,Harcourt,Victoria,Charging the Regions,"High Street, Harcourt VIC, Australia",144.2609648,-36.9986135,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4224,Tesla Supercharger,Geelong,Victoria,Tesla Supercharger,"Princes Highway, Corio VIC 3214, Australia",144.3824797,-38.0651667,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4225,Evie Networks Taylors Lakes,Melbourne,Victoria,Evie Networks Taylors Lakes,"Kings Road, Taylors Lakes VIC 3038, Australia",144.7821513,-37.6965635,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4226,Bayside Council,Melbourne,Victoria,Bayside Council,"Royal Avenue, Sandringham VIC 3191, Australia",145.017674,-37.9593639,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4227,CTR Kyneton,Kyneton,Victoria,CTR Kyneton,"Hutton Street, Kyneton VIC 3444, Australia",144.4524935,-37.2470045,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4228,CTR Castlemaine,Castlemaine,Victoria,CTR Castlemaine,"Forest Street, Wesley Hill VIC 3450, Australia",144.217816,-37.0667926,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4229,CTR Woodend,Woodend,Victoria,CTR Woodend,"High Street, Woodend VIC 3442, Australia",144.528833,-37.3558374,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4230,BP Pulse,Melbourne,Victoria,BP Pulse,"Diamond Creek Road, Diamond Creek VIC 3089, Australia",145.1233653,-37.6802607,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4231,BP Pulse,Melbourne,Victoria,BP Pulse,"North Road, Brighton East VIC 3186, Australia",145.0069973,-37.9001349,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4232, ,Ballarat,Victoria,Red Hill Road,"Golden Point VIC 3350, Australia",143.8664155,-37.5753648,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4233, ,Melbourne,Victoria,Nicholson Street,"Carlton VIC 3065, Australia",144.9719796,-37.8042881,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4234, ,Melbourne,Victoria,Glenlyon Road,"Brunswick VIC 3056, Australia",144.9619656,-37.7714237,"['access', 'access.yes', 'no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4235, ,Melbourne,Victoria,Pascoe Vale Road,"Oak Park VIC 3044, Australia",144.9211921,-37.7235909,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4236, ,Melbourne,Victoria,Kelvin Grove,"Preston VIC 3072, Australia",145.0050847,-37.7401175,"['access', 'access.yes', 'no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4237, ,Melbourne,Victoria,501 Bourke Street,"Melbourne VIC 3000, Australia",144.9597412,-37.8160073,"['access', 'access.yes', 'fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4238, ,Melbourne,Victoria,Langs Lane,"Melbourne VIC 3000, Australia",144.9547665,-37.8163799,"['access_limited', 'access_limited.customers', 'no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4239, ,Melbourne,Victoria,535 Little Lonsdale Street,"Melbourne VIC 3000, Australia",144.9559119,-37.8132556,"['access', 'access.yes', 'fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4240, ,Melbourne,Victoria,Bourke Street,"Melbourne VIC 3000, Australia",144.9618065,-37.8143461,"['access', 'access.yes', 'fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4241, ,Melbourne,Victoria,Flinders Street,"Melbourne VIC 3000, Australia",144.9639555,-37.81826,"['access', 'access.yes', 'fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4242, ,Melbourne,Victoria,114 Flinders Street,"Melbourne VIC 3000, Australia",144.9707936,-37.8162175,"['access', 'access.yes', 'fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4243, ,Melbourne,Victoria,Flinders Lane,"Melbourne VIC 3000, Australia",144.9700374,-37.8153856,"['no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4244, ,Melbourne,Victoria,Flinders Lane,"Melbourne VIC 3000, Australia",144.9730784,-37.8144864,"['access_limited', 'access_limited.customers', 'fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4245, ,Melbourne,Victoria,Bourke Street,"Melbourne VIC 3000, Australia",144.9695662,-37.8125596,"['access', 'access.yes', 'fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4246, ,Melbourne,Victoria,Portland Lane,"Melbourne VIC 3000, Australia",144.9681379,-37.813368,"['access_limited', 'access_limited.customers', 'fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4247, ,Melbourne,Victoria,Civic Parade,"Altona VIC 3018, Australia",144.830228,-37.86395,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4248, ,Melbourne,Victoria,Victoria Harbour Promenade,"Docklands VIC 3008, Australia",144.9426093,-37.8188089,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4249, ,Melbourne,Victoria,Punch Lane,"Melbourne VIC 3000, Australia",144.970523,-37.8101221,"['fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4250, ,Melbourne,Victoria,Swanston Street,"Carlton VIC 3010, Australia",144.9633222,-37.8055148,"['access_limited', 'access_limited.customers', 'no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4251, ,Melbourne,Victoria,Lygon Street,"Carlton VIC 3053, Australia",144.9669687,-37.8022448,"['access_limited', 'access_limited.customers', 'no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4252, ,Melbourne,Victoria,Nicholson Street,"Carlton VIC 3065, Australia",144.9733535,-37.8044709,"['access_limited', 'access_limited.customers', 'fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4253, ,Melbourne,Victoria,Munster Terrace,"North Melbourne VIC 3051, Australia",144.9427005,-37.8014314,"['no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4254, ,Melbourne,Victoria,Munster Terrace,"North Melbourne VIC 3051, Australia",144.9428225,-37.801086,"['fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4255, ,Melbourne,Victoria,Waterfront Way,"Docklands VIC 3008, Australia",144.939222,-37.812617,"['access_limited', 'access_limited.customers', 'fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4256, ,Melbourne,Victoria,Pearl River Road,"Docklands VIC 3008, Australia",144.9370084,-37.8129804,"['access_limited', 'access_limited.customers', 'fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4257, ,Melbourne,Victoria,45 Dudley Street,"West Melbourne VIC 3003, Australia",144.9509974,-37.8100036,"['no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4258, ,Melbourne,Victoria,261 Clarendon Street,"South Melbourne VIC 3205, Australia",144.9607646,-37.8319526,"['no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4259, ,Melbourne,Victoria,21 Bank Street,"South Melbourne VIC 3205, Australia",144.9692208,-37.8322063,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4260, ,Melbourne,Victoria,Boundary Road,"Hadfield VIC 3058, Australia",144.9615204,-37.7190319,"['access', 'access.yes', 'no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4261, ,Melbourne,Victoria,Douglas Street,"Port Melbourne VIC 3207, Australia",144.9244765,-37.8244076,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4262, ,Melbourne,Victoria,Douglas Street,"Port Melbourne VIC 3207, Australia",144.9244672,-37.8243839,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4263, ,Melbourne,Victoria,Douglas Street,"Port Melbourne VIC 3207, Australia",144.9244629,-37.8243625,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4264, ,Melbourne,Victoria,Nicholson Street,"Brunswick East VIC 3057, Australia",144.9789845,-37.7719979,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4265, ,Melbourne,Victoria,Stanton Street,"Abbotsford VIC 3067, Australia",144.9933258,-37.8043969,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4266,Tesla,Melbourne,Victoria,Tesla,"5/650 Church Street, Cremorne VIC 3121, Australia",144.9957089,-37.8321721,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4267,Free Moreland Council Car Charging Point,Melbourne,Victoria,Free Moreland Council Car Charging Point,"Urquhart Street, Coburg VIC 3058, Australia",144.9697797,-37.7407364,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4268,EVolution,Melbourne,Victoria,EVolution,"Osborne Avenue, Clayton South VIC 3169, Australia",145.1184356,-37.9430275,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4269,Tesla Supercharger,Melbourne,Victoria,Tesla Supercharger,"Taylor Street, Moonee Ponds VIC 3039, Australia",144.9222192,-37.7644055,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4270,Evie Networks,Melbourne,Victoria,Evie Networks,"100 Janefield Drive, Bundoora VIC 3083, Australia",145.0730497,-37.6784969,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4271,Evie Networks,Melbourne,Victoria,Evie Networks,"Elpis Road, Weir Views VIC 3338, Australia",144.5721618,-37.7227909,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4272,Tesla Chadstone,Melbourne,Victoria,Tesla Chadstone,"1341 Dandenong Road, Malvern East VIC 3148, Australia",145.0824905,-37.8872284,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4273,Free Moreland Council Car Charging Point,Melbourne,Victoria,Free Moreland Council Car Charging Point,"90 Bell Street, Coburg VIC 3058, Australia",144.9701016,-37.7412518,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4274,ChargePoint,Melbourne,Victoria,ChargePoint,"1239 Nepean Highway, Cheltenham VIC 3192, Australia",145.0534948,-37.9584508,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4275,Free Moreland Council EV charging,Melbourne,Victoria,Free Moreland Council EV charging,"Jukes Road, Fawkner VIC 3060, Australia",144.9695097,-37.7025331,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4276,Chargepoint,Melbourne,Victoria,Chargepoint,"Corporate Drive, Heatherton VIC 3202, Australia",145.080672,-37.9505279,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4277,Chargepoint,Melbourne,Victoria,Chargepoint,"Springvale Road, Mulgrave VIC 3168, Australia",145.1577067,-37.9214395,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4278,Chargepoint,Melbourne,Victoria,Chargepoint,"235 Springvale Road, Glen Waverley VIC 3150, Australia",145.165502,-37.8748303,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4279,Chargefox,Surf Coast Shire,Victoria,Chargefox,"Great Ocean Road, Jan Juc VIC 3228, Australia",144.3113609,-38.3401694,"['fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4280,Chargefox,Melbourne,Victoria,Chargefox,"Westfield Drive, Airport West VIC 3042, Australia",144.8855401,-37.713734,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4281,Melbourne Marriot Hotel,Melbourne,Victoria,Melbourne Marriot Hotel,"Exhibition Street, Melbourne VIC 3000, Australia",144.9692983,-37.8098361,"['access_limited', 'access_limited.customers', 'no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4282,E-Charge,Melbourne,Victoria,E-Charge,"Hodgins Road Sidewalk, Melbourne VIC 3915, Australia",145.1705033,-38.2998125,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4283,Tesla Charge Point,Newhaven,Victoria,Tesla Charge Point,"Phillip Island Bike Path, Newhaven VIC 3925, Australia",145.3139263,-38.5217475,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4284,Charging Point,Melbourne,Victoria,Charging Point,"Racecourse Drive, Springvale VIC 3170, Australia",145.1679135,-37.9420293,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4285,Chargefox Charging Station,Cape Paterson,Victoria,Chargefox Charging Station,"Sunlight Boulevard, Cape Paterson VIC, Australia",145.6055893,-38.6680598,"['access', 'access.yes', 'no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4286,Evie Networks Fast Chargers,Melbourne,Victoria,Evie Networks Fast Chargers,"Heatherton Road, Dandenong VIC 3802, Australia",145.2237568,-37.9713319,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4287,Tesla Supercharger,Melbourne,Victoria,Tesla Supercharger,"Camberwell Grove, Hawthorn East VIC 3126, Australia",145.056178,-37.8292531,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4288,Tesla Supercharger,Geelong,Victoria,Tesla Supercharger,"Princes Highway, Corio VIC 3214, Australia",144.3824797,-38.0651667,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4289,Evie Networks Taylors Lakes,Melbourne,Victoria,Evie Networks Taylors Lakes,"Kings Road, Taylors Lakes VIC 3038, Australia",144.7821513,-37.6965635,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4290,Chargefox Charging Station,Melbourne,Victoria,Chargefox Charging Station,"371 Police Road, Mulgrave VIC 3170, Australia",145.1907152,-37.9365224,"['fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4291,Bayside Council,Melbourne,Victoria,Bayside Council,"Royal Avenue, Sandringham VIC 3191, Australia",145.017674,-37.9593639,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4292,Tesla Destination Charger,Melbourne,Victoria,Tesla Destination Charger,"Nelson Street, Rye VIC 3941, Australia",144.8209256,-38.3709259,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4293,Tesla Supercharger,Melbourne,Victoria,Tesla Supercharger,"Mornington-Tyabb Road, Mornington VIC 3931, Australia",145.05112,-38.2344038,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4294,IKEA EV chargers,Melbourne,Victoria,IKEA EV chargers,"Loading Dock Exit, Springvale VIC 3171, Australia",145.1435899,-37.9271751,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4295,BP Pulse,Melbourne,Victoria,BP Pulse,"Diamond Creek Road, Diamond Creek VIC 3089, Australia",145.1233653,-37.6802607,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4296,BP Pulse,Melbourne,Victoria,BP Pulse,"North Road, Brighton East VIC 3186, Australia",145.0069973,-37.9001349,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4297, ,Melbourne,Victoria,Quality Drive,"Dandenong South VIC 3175, Australia",145.2116252,-38.0270897,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4298, ,Melbourne,Victoria,Nicholson Street,"Carlton VIC 3065, Australia",144.9719796,-37.8042881,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4299, ,Melbourne,Victoria,Normanby Road,"Notting Hill VIC 3800, Australia",145.133609,-37.9054453,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4300, ,Melbourne,Victoria,Glenlyon Road,"Brunswick VIC 3056, Australia",144.9619656,-37.7714237,"['access', 'access.yes', 'no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4301, ,Geelong,Victoria,Western Foreshore Road,"Geelong VIC 3218, Australia",144.3612324,-38.1433232,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4302, ,Melbourne,Victoria,Pascoe Vale Road,"Oak Park VIC 3044, Australia",144.9211921,-37.7235909,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4303, ,Melbourne,Victoria,Kelvin Grove,"Preston VIC 3072, Australia",145.0050847,-37.7401175,"['access', 'access.yes', 'no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4304, ,Melbourne,Victoria,501 Bourke Street,"Melbourne VIC 3000, Australia",144.9597412,-37.8160073,"['access', 'access.yes', 'fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4305, ,Melbourne,Victoria,Langs Lane,"Melbourne VIC 3000, Australia",144.9547665,-37.8163799,"['access_limited', 'access_limited.customers', 'no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4306, ,Melbourne,Victoria,535 Little Lonsdale Street,"Melbourne VIC 3000, Australia",144.9559119,-37.8132556,"['access', 'access.yes', 'fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4307, ,Melbourne,Victoria,Bourke Street,"Melbourne VIC 3000, Australia",144.9618065,-37.8143461,"['access', 'access.yes', 'fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4308, ,Melbourne,Victoria,Flinders Street,"Melbourne VIC 3000, Australia",144.9639555,-37.81826,"['access', 'access.yes', 'fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4309, ,Melbourne,Victoria,114 Flinders Street,"Melbourne VIC 3000, Australia",144.9707936,-37.8162175,"['access', 'access.yes', 'fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4310, ,Melbourne,Victoria,Flinders Lane,"Melbourne VIC 3000, Australia",144.9700374,-37.8153856,"['no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4311, ,Melbourne,Victoria,Flinders Lane,"Melbourne VIC 3000, Australia",144.9730784,-37.8144864,"['access_limited', 'access_limited.customers', 'fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4312, ,Melbourne,Victoria,Bourke Street,"Melbourne VIC 3000, Australia",144.9695662,-37.8125596,"['access', 'access.yes', 'fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4313, ,Melbourne,Victoria,Portland Lane,"Melbourne VIC 3000, Australia",144.9681379,-37.813368,"['access_limited', 'access_limited.customers', 'fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4314, ,Inverloch,Victoria,Cape Paterson - Inverloch Road,"Inverloch VIC 3996, Australia",145.6858267,-38.6490505,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4315, ,Melbourne,Victoria,South Gippsland Highway,"Cranbourne VIC 3977, Australia",145.279579,-38.0870252,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4316, ,Melbourne,Victoria,Civic Parade,"Altona VIC 3018, Australia",144.830228,-37.86395,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4317, ,Melbourne,Victoria,Victoria Harbour Promenade,"Docklands VIC 3008, Australia",144.9426093,-37.8188089,"['service', 'service.vehicle', 'service.vehicle.charging_station']"
4318, ,Melbourne,Victoria,Punch Lane,"Melbourne VIC 3000, Australia",144.970523,-37.8101221,"['fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4319, ,Melbourne,Victoria,Swanston Street,"Carlton VIC 3010, Australia",144.9633222,-37.8055148,"['access_limited', 'access_limited.customers', 'no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4320, ,Melbourne,Victoria,Lygon Street,"Carlton VIC 3053, Australia",144.9669687,-37.8022448,"['access_limited', 'access_limited.customers', 'no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4321, ,Melbourne,Victoria,Nicholson Street,"Carlton VIC 3065, Australia",144.9733535,-37.8044709,"['access_limited', 'access_limited.customers', 'fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4322, ,Melbourne,Victoria,Munster Terrace,"North Melbourne VIC 3051, Australia",144.9427005,-37.8014314,"['no_fee', 'no_fee.no', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4323, ,Melbourne,Victoria,Munster Terrace,"North Melbourne VIC 3051, Australia",144.9428225,-37.801086,"['fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4324, ,Melbourne,Victoria,Waterfront Way,"Docklands VIC 3008, Australia",144.939222,-37.812617,"['access_limited', 'access_limited.customers', 'fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
4325, ,Melbourne,Victoria,Pearl River Road,"Docklands VIC 3008, Australia",144.9370084,-37.8129804,"['access_limited', 'access_limited.customers', 'fee', 'service', 'service.vehicle', 'service.vehicle.charging_station']"
