Date,Vehicle body type,Motive power,Count
1/11/2021,MISCELLAN TRAILER,,90
1/11/2021,MOBILE CRANE,Diesel,1
1/11/2021,MOBILE CRANE,Diesel,10
1/11/2021,MOBILE CRANE,Diesel,20
1/11/2021,MOBILE CRANE,Diesel,5
1/11/2021,MOBILE HOME,Diesel,1
1/11/2021,MOBILE HOME,Diesel,24
1/11/2021,MOBILE HOME,Diesel,6
1/11/2021,MOBILE HOME,Petrol,1
1/11/2021,MOBILE WORK TOWER,Diesel,5
1/11/2021,MOBILE WORK TOWER,Diesel,9
1/11/2021,MOTORBIKE,Diesel,1
1/11/2021,MOTORBIKE,Diesel,3
1/11/2021,MOTORBIKE,Electric,26
1/11/2021,MOTORBIKE,Electric,3
1/11/2021,MOTORBIKE,Electric,96
1/11/2021,MOTORBIKE,Other,4
1/11/2021,MOTORBIKE,Petrol,123
1/11/2021,MOTORBIKE,Petrol,1516
1/11/2021,MOTORBIKE,Petrol,173
1/11/2021,MOTORBIKE,Petrol,201
1/11/2021,MOTORBIKE,Petrol,27
1/11/2021,MOTORBIKE,Petrol,3382
1/11/2021,MOTORBIKE,Petrol,37
1/11/2021,MOTORBIKE,Petrol,4
1/11/2021,MOTORBIKE,Petrol,52
1/11/2021,MOTORBIKE,Petrol,6443
1/11/2021,MOTORBIKE,Solar,1
1/11/2021,MOTORTRIKE,Electric,1
1/11/2021,MOTORTRIKE,Petrol,1
1/11/2021,MOTORTRIKE,Petrol,10
1/11/2021,MOTORTRIKE,Petrol,3
1/11/2021,MOTORTRIKE,Petrol,4
1/11/2021,PANTECHNICON,,20
1/11/2021,PANTECHNICON,Diesel,1
1/11/2021,PANTECHNICON,Diesel,173
1/11/2021,PANTECHNICON,Diesel,3
1/11/2021,PANTECHNICON,Diesel,34
1/11/2021,PANTECHNICON,Diesel,9
1/11/2021,PANTECHNICON,Petrol,2
1/11/2021,PASSENGER VAN,Diesel,1
1/11/2021,PASSENGER VAN,Diesel,160
1/11/2021,PASSENGER VAN,Diesel,557
1/11/2021,PASSENGER VAN,Diesel Or Lpg Option,2
1/11/2021,PASSENGER VAN,Electric,1
1/11/2021,PASSENGER VAN,Hybrid,1
1/11/2021,PASSENGER VAN,Hybrid,4
1/11/2021,PASSENGER VAN,LPG,1
1/11/2021,PASSENGER VAN,Petrol,1
1/11/2021,PASSENGER VAN,Petrol,1045
1/11/2021,PASSENGER VAN,Petrol,130
1/11/2021,PASSENGER VAN,Petrol,2
1/11/2021,PASSENGER VAN,Petrol,4
1/11/2021,PASSENGER VAN,Petrol Or Lpg Option,5
1/11/2021,PLANT,Diesel,1
1/11/2021,PLANT,Diesel,206
1/11/2021,PLANT,Diesel,3
1/11/2021,PLANT,Electric,10
1/11/2021,PLANT,Petrol,1
1/11/2021,PLANT,Petrol,19
1/11/2021,PLANT,Petrol Or Lpg Option,3
1/11/2021,REFRIGERATED VAN,,6
1/11/2021,REFRIGERATED VAN,,8
1/11/2021,REFRIGERATED VAN,Diesel,23
1/11/2021,REFRIGERATED VAN,Diesel,3
1/11/2021,REFRIGERATED VAN,Diesel,4
1/11/2021,REFRIGERATED VAN,Diesel,6
1/11/2021,RIGID BUS,CNG,3
1/11/2021,RIGID BUS,CNG,67
1/11/2021,RIGID BUS,Diesel,1
1/11/2021,RIGID BUS,Diesel,15
1/11/2021,RIGID BUS,Diesel,3
1/11/2021,RIGID BUS,Diesel,386
1/11/2021,RIGID BUS,Diesel,5
1/11/2021,RIGID BUS,Diesel,83
1/11/2021,RIGID BUS,Petrol,1
1/11/2021,RIGID BUS,Petrol,3
1/11/2021,ROAD PAVING MACHINE,Diesel,1
1/11/2021,ROLLER,Diesel,1
1/11/2021,SEDAN,Diesel,1
1/11/2021,SEDAN,Diesel,2
1/11/2021,SEDAN,Diesel,26
1/11/2021,SEDAN,Diesel,309
1/11/2021,SEDAN,Diesel,5584
1/11/2021,SEDAN,Electric,10
1/11/2021,SEDAN,Electric,2
1/11/2021,SEDAN,Electric,209
1/11/2021,SEDAN,Electric,799
1/11/2021,SEDAN,Hybrid,1
1/11/2021,SEDAN,Hybrid,24
1/11/2021,SEDAN,Hybrid,29
1/11/2021,SEDAN,Hybrid,2903
1/11/2021,SEDAN,Hybrid,340
1/11/2021,SEDAN,Hybrid,4
1/11/2021,SEDAN,Hybrid,415
1/11/2021,SEDAN,Hybrid,60
1/11/2021,SEDAN,Hybrid,712
1/11/2021,SEDAN,LPG,1
1/11/2021,SEDAN,LPG,12
1/11/2021,SEDAN,LPG,169
1/11/2021,SEDAN,LPG,2
1/11/2021,SEDAN,LPG,5
1/11/2021,SEDAN,LPG,6
1/11/2021,SEDAN,Other,112
1/11/2021,SEDAN,Other,3
1/11/2021,SEDAN,Petrol,1
1/11/2021,SEDAN,Petrol,1060
1/11/2021,SEDAN,Petrol,12
1/11/2021,SEDAN,Petrol,13
1/11/2021,SEDAN,Petrol,135686
1/11/2021,SEDAN,Petrol,14
1/11/2021,SEDAN,Petrol,17
1/11/2021,SEDAN,Petrol,22
1/11/2021,SEDAN,Petrol,232
1/11/2021,SEDAN,Petrol,24
1/11/2021,SEDAN,Petrol,4557
1/11/2021,SEDAN,Petrol,5
1/11/2021,SEDAN,Petrol,569
1/11/2021,SEDAN,Petrol Or Lpg Option,1
1/11/2021,SEDAN,Petrol Or Lpg Option,2
1/11/2021,SEDAN,Petrol Or Lpg Option,255
1/11/2021,SEDAN,Petrol Or Lpg Option,3
1/11/2021,SEDAN,Plug-in Hybrid Electric,153
1/11/2021,SEDAN,Plug-in Hybrid Electric,20
1/11/2021,SEDAN,Plug-in Hybrid Electric,3
1/11/2021,SEDAN,Plug-in Hybrid Electric,5
1/11/2021,SKEL,Diesel,2
1/11/2021,SKEL TRAILER,,1
1/11/2021,SKEL TRAILER,,13
1/11/2021,STATION WAGON,CNG,1
1/11/2021,STATION WAGON,Diesel,1
1/11/2021,STATION WAGON,Diesel,12
1/11/2021,STATION WAGON,Diesel,2
1/11/2021,STATION WAGON,Diesel,22
1/11/2021,STATION WAGON,Diesel,22191
1/11/2021,STATION WAGON,Diesel,2394
1/11/2021,STATION WAGON,Diesel,3
1/11/2021,STATION WAGON,Diesel,7
1/11/2021,STATION WAGON,Diesel,80
1/11/2021,STATION WAGON,Diesel Or Lpg Option,5
1/11/2021,STATION WAGON,Electric,149
1/11/2021,STATION WAGON,Electric,2
1/11/2021,STATION WAGON,Electric,39
1/11/2021,STATION WAGON,Hybrid,1
1/11/2021,STATION WAGON,Hybrid,1269
1/11/2021,STATION WAGON,Hybrid,179
1/11/2021,STATION WAGON,Hybrid,247
1/11/2021,STATION WAGON,Hybrid,30
1/11/2021,STATION WAGON,Hybrid,4
1/11/2021,STATION WAGON,Hybrid,5
1/11/2021,STATION WAGON,Hydrogen Fuel Cell Electric,21
1/11/2021,STATION WAGON,LPG,1
1/11/2021,STATION WAGON,LPG,142
1/11/2021,STATION WAGON,LPG,7
1/11/2021,STATION WAGON,Other,1
1/11/2021,STATION WAGON,Other,6
1/11/2021,STATION WAGON,Petrol,1
1/11/2021,STATION WAGON,Petrol,14
1/11/2021,STATION WAGON,Petrol,191
1/11/2021,STATION WAGON,Petrol,25
1/11/2021,STATION WAGON,Petrol,3
1/11/2021,STATION WAGON,Petrol,325
1/11/2021,STATION WAGON,Petrol,4
1/11/2021,STATION WAGON,Petrol,4361
1/11/2021,STATION WAGON,Petrol,5
1/11/2021,STATION WAGON,Petrol,6
1/11/2021,STATION WAGON,Petrol,62
1/11/2021,STATION WAGON,Petrol,66
1/11/2021,STATION WAGON,Petrol,67023
1/11/2021,STATION WAGON,Petrol Or Lpg Option,1
1/11/2021,STATION WAGON,Petrol Or Lpg Option,252
1/11/2021,STATION WAGON,Petrol Or Lpg Option,8
1/11/2021,STATION WAGON,Plug-in Hybrid Electric,2
1/11/2021,STATION WAGON,Plug-in Hybrid Electric,266
1/11/2021,STATION WAGON,Plug-in Hybrid Electric,3
1/11/2021,STATION WAGON,Plug-in Hybrid Electric,72
1/11/2021,STATION WAGON,Solar,1
1/11/2021,STOCK CRATE,,1
1/11/2021,TANKER,,1
1/11/2021,TANKER,,5
1/11/2021,TANKER,Diesel,2
1/11/2021,TANKER,Diesel,5
1/11/2021,TANKER,Diesel,58
1/11/2021,TANKER,Diesel,6
1/11/2021,TANKER,LPG,1
1/11/2021,TANKER,Petrol,1
1/11/2021,TIPPER,,118
1/11/2021,TIPPER,,47
1/11/2021,TIPPER,Diesel,149
1/11/2021,TIPPER,Diesel,16
1/11/2021,TIPPER,Diesel,32
1/11/2021,TIPPER,Diesel,372
1/11/2021,TIPPER,Electric,1
1/11/2021,TIPPER,Petrol,2
1/11/2021,TIPPER,Petrol,8
1/11/2021,TOW TRUCK,Diesel,1
1/11/2021,TOW TRUCK,Diesel,2
1/11/2021,TOW TRUCK,LPG,1
1/11/2021,TRACTOR (HEAVY),Diesel,1
1/11/2021,TRACTOR (HEAVY),Diesel,11
1/11/2021,TRACTOR (HEAVY),Diesel,16
1/11/2021,TRAILED MOBILE HOME,,1
1/11/2021,VAN,Diesel,1
1/11/2021,VAN,Diesel,16
1/11/2021,VAN,Diesel,1621
1/11/2021,VAN,Diesel,2
1/11/2021,VAN,Diesel,2076
1/11/2021,VAN,Diesel,3
1/11/2021,VAN,Diesel,5
1/11/2021,VAN,Diesel Or Lpg Option,1
1/11/2021,VAN,Electric,2
1/11/2021,VAN,Hybrid,1
1/11/2021,VAN,LPG,3
1/11/2021,VAN,Petrol,1
1/11/2021,VAN,Petrol,11
1/11/2021,VAN,Petrol,1195
1/11/2021,VAN,Petrol,632
1/11/2021,VAN,Petrol Or Lpg Option,16
1/11/2021,VAN,Petrol Or Lpg Option,56
1/11/2021,ZZ - OTHER BODY TYPE,,1
1/12/2021,AMBULANCE,Diesel,23
1/12/2021,AMBULANCE,Diesel,5
1/12/2021,ARMOURED VEHICLE,Diesel,1
1/12/2021,ARMOURED VEHICLE,Diesel,5
1/12/2021,ARMOURED VEHICLE,Petrol,1
1/12/2021,ARTICULATED BUS,Diesel,44
1/12/2021,BACKHOE,Diesel,14
1/12/2021,BACKHOE,Diesel,2
1/12/2021,BIKE TRAILER,,273
1/12/2021,BIKE TRAILER,,30
1/12/2021,BIN CARRIER,,4
1/12/2021,BIN CARRIER,Diesel,1
1/12/2021,BIN CARRIER,Diesel,2
1/12/2021,BIN CARRIER,Diesel,3
1/12/2021,BIN CARRIER,Diesel,35
1/12/2021,BIN CARRIER,Diesel,8
1/12/2021,BOAT TRAILER,,151
1/12/2021,BOAT TRAILER,,4335
1/12/2021,BONNET PRIME MOVER,Diesel,14
1/12/2021,BONNET PRIME MOVER,Diesel,69
1/12/2021,CAB OVER PRIME MOVER,Diesel,22
1/12/2021,CAB OVER PRIME MOVER,Diesel,77
1/12/2021,CAB OVER PRIME MOVER,Petrol,1
1/12/2021,CAMPER,Diesel,335
1/12/2021,CAMPER,Diesel,6
1/12/2021,CAMPER,LPG,2
1/12/2021,CAMPER,Petrol,1
1/12/2021,CAMPER,Petrol,140
1/12/2021,CAMPER,Petrol,4
1/12/2021,CAMPER,Petrol Or Lpg Option,9
1/12/2021,CAMPER TRAILER,,11
1/12/2021,CAMPER TRAILER,,1835
1/12/2021,CAR CARRIER,,1
1/12/2021,CAR CARRIER,,8
1/12/2021,CAR CARRIER,Diesel,1
1/12/2021,CAR CARRIER,Diesel,4
1/12/2021,CAR TRAILER,,117
1/12/2021,CAR TRAILER,,683
1/12/2021,CARAVAN,,3073
1/12/2021,CARAVAN,,49
1/12/2021,CONCRETE BLENDER,Diesel,3
1/12/2021,CONCRETE BLENDER,Diesel,6
1/12/2021,CONCRETE BLENDER,Diesel,63
1/12/2021,CONCRETE PUMPER,Diesel,12
1/12/2021,CONCRETE PUMPER,Diesel,5
1/12/2021,CONVERTIBLE,Diesel,4
1/12/2021,CONVERTIBLE,Diesel,66
1/12/2021,CONVERTIBLE,Electric,1
1/12/2021,CONVERTIBLE,Hybrid,1
1/12/2021,CONVERTIBLE,LPG,1
1/12/2021,CONVERTIBLE,Petrol,1
1/12/2021,CONVERTIBLE,Petrol,127
1/12/2021,CONVERTIBLE,Petrol,1827
1/12/2021,CONVERTIBLE,Petrol,21
1/12/2021,CONVERTIBLE,Petrol,5
1/12/2021,CONVERTIBLE,Petrol,98
1/12/2021,CURTAIN SIDE VAN,,10
1/12/2021,CURTAIN SIDE VAN,,43
1/12/2021,CURTAIN SIDE VAN,Diesel,4
1/12/2021,CURTAIN SIDE VAN,Diesel,5
1/12/2021,CURTAIN SIDE VAN,Diesel,62
1/12/2021,DOLLY,,1
1/12/2021,ENCLOSED TRAILER,,15
1/12/2021,ENCLOSED TRAILER,,6
1/12/2021,EQUIPMENT TRAILER,,160
1/12/2021,EQUIPMENT TRAILER,,225
1/12/2021,EXCAVATOR,Diesel,2
1/12/2021,FIRE TRUCK,Diesel,17
1/12/2021,FIRE TRUCK,Diesel,2
1/12/2021,FIRE TRUCK,Diesel,3
1/12/2021,FIRE TRUCK,Diesel,44
1/12/2021,FIRE TRUCK,Diesel,5
1/12/2021,FLAT TOP,,139
1/12/2021,FLAT TOP,,30
1/12/2021,FLAT TOP,Diesel,1
1/12/2021,FLAT TOP,Diesel,32
1/12/2021,FLAT TOP,Diesel,354
1/12/2021,FLAT TOP,Diesel,62
1/12/2021,FLAT TOP,Diesel,9
1/12/2021,FLAT TOP,Petrol,1
1/12/2021,FLAT TOP,Petrol,3
1/12/2021,FOOD TRAILER,,3
1/12/2021,FOOD TRAILER,,6
1/12/2021,FORK LIFT (HEAVY),Diesel,11
1/12/2021,FORK LIFT (HEAVY),Diesel,5
1/12/2021,FORK LIFT (HEAVY),Electric,6
1/12/2021,FORK LIFT (HEAVY),LPG,6
1/12/2021,FORK LIFT (HEAVY),LPG,8
1/12/2021,FORK LIFT (HEAVY),Petrol,2
1/12/2021,FORK LIFT (HEAVY),Petrol Or Lpg Option,1
1/12/2021,FORK LIFT (HEAVY),Petrol Or Lpg Option,5
1/12/2021,FORK LIFT (LIGHT),Diesel,1
1/12/2021,FORK LIFT (LIGHT),Diesel,9
1/12/2021,FORK LIFT (LIGHT),Electric,7
1/12/2021,FORK LIFT (LIGHT),LPG,2
1/12/2021,FORK LIFT (LIGHT),LPG,27
1/12/2021,FORK LIFT (LIGHT),Petrol,1
1/12/2021,FORK LIFT (LIGHT),Petrol,3
1/12/2021,FORK LIFT (LIGHT),Petrol Or Lpg Option,1
1/12/2021,FORK LIFT (LIGHT),Petrol Or Lpg Option,11
1/12/2021,FRONT END LOADER,Diesel,5
1/12/2021,FRONT END LOADER,Diesel,6
1/12/2021,GARBAGE COMPACTOR,Diesel,2
1/12/2021,GARBAGE COMPACTOR,Diesel,3
1/12/2021,GARBAGE COMPACTOR,Diesel,89
1/12/2021,GARBAGE COMPACTOR,Petrol,1
1/12/2021,GOODS TRAILER,,2425
1/12/2021,GOODS TRAILER,,24743
1/12/2021,GRADER,Diesel,1
1/12/2021,GRADER,Diesel,2
1/12/2021,GRADER,Diesel,3
1/12/2021,HORSE FLOAT,,10
1/12/2021,HORSE FLOAT,,457
1/12/2021,JINKER,,3
1/12/2021,LIGHT BUS,Diesel,1
1/12/2021,LIGHT BUS,Diesel,10
1/12/2021,LIGHT BUS,Diesel,11
1/12/2021,LIGHT BUS,Diesel,140
1/12/2021,LIGHT BUS,Diesel,2
1/12/2021,LIGHT BUS,Diesel,26
1/12/2021,LIGHT BUS,Diesel,59
1/12/2021,LIGHT BUS,Diesel,8
1/12/2021,LIGHT BUS,LPG,1
1/12/2021,LIGHT BUS,Petrol,1
1/12/2021,LIGHT BUS,Petrol,2
1/12/2021,LIGHT BUS,Petrol,3
1/12/2021,LIGHT BUS,Petrol,37
1/12/2021,LIGHT BUS,Petrol,4
1/12/2021,LIGHT BUS,Petrol,76
1/12/2021,LIGHT BUS,Petrol Or Lpg Option,3
1/12/2021,LIGHT BUS,Petrol Or Lpg Option,4
1/12/2021,LIGHT SEMITRAILER,,1
1/12/2021,LIGHT TOW TRUCK,Diesel,1
1/12/2021,LIGHT TRACTOR,Diesel,16
1/12/2021,LIGHT TRACTOR,Petrol,1
1/12/2021,LIGHT TRACTOR,Petrol,3
1/12/2021,LIGHT TRUCK,CNG,1
1/12/2021,LIGHT TRUCK,Diesel,1
1/12/2021,LIGHT TRUCK,Diesel,15
1/12/2021,LIGHT TRUCK,Diesel,16550
1/12/2021,LIGHT TRUCK,Diesel,2
1/12/2021,LIGHT TRUCK,Diesel,20
1/12/2021,LIGHT TRUCK,Diesel,3
1/12/2021,LIGHT TRUCK,Diesel,4
1/12/2021,LIGHT TRUCK,Diesel,5
1/12/2021,LIGHT TRUCK,Diesel,6760
1/12/2021,LIGHT TRUCK,Diesel Or Lpg Option,2
1/12/2021,LIGHT TRUCK,Diesel Or Lpg Option,7
1/12/2021,LIGHT TRUCK,Electric,32
1/12/2021,LIGHT TRUCK,Hybrid,3
1/12/2021,LIGHT TRUCK,Hybrid,7
1/12/2021,LIGHT TRUCK,LPG,251
1/12/2021,LIGHT TRUCK,LPG,3
1/12/2021,LIGHT TRUCK,LPG,54
1/12/2021,LIGHT TRUCK,Petrol,1
1/12/2021,LIGHT TRUCK,Petrol,1604
1/12/2021,LIGHT TRUCK,Petrol,2
1/12/2021,LIGHT TRUCK,Petrol,3
1/12/2021,LIGHT TRUCK,Petrol,36
1/12/2021,LIGHT TRUCK,Petrol,7198
1/12/2021,LIGHT TRUCK,Petrol Or Lpg Option,1
1/12/2021,LIGHT TRUCK,Petrol Or Lpg Option,185
1/12/2021,LIGHT TRUCK,Petrol Or Lpg Option,20
1/12/2021,MACHINERY TRUCK,Diesel,1
1/12/2021,MACHINERY TRUCK,Diesel,2
1/12/2021,MACHINERY TRUCK,Diesel,5
1/12/2021,MACHINERY TRUCK,Diesel,7
1/12/2021,MACHINERY TRUCK,Petrol,1
1/12/2021,MACHINERY/EQUIPMENT,,2
1/12/2021,MACHINERY/EQUIPMENT,,6
1/12/2021,MACHINERY/EQUIPMENT,Diesel,11
1/12/2021,MACHINERY/EQUIPMENT,Diesel,2
1/12/2021,MACHINERY/EQUIPMENT,Diesel,4
1/12/2021,MISCELLAN TRAILER,,280
1/12/2021,MISCELLAN TRAILER,,95
1/12/2021,MOBILE CRANE,Diesel,1
1/12/2021,MOBILE CRANE,Diesel,11
1/12/2021,MOBILE CRANE,Diesel,21
1/12/2021,MOBILE CRANE,Diesel,5
1/12/2021,MOBILE HOME,Diesel,1
1/12/2021,MOBILE HOME,Diesel,24
1/12/2021,MOBILE HOME,Diesel,8
1/12/2021,MOBILE HOME,Petrol,1
1/12/2021,MOBILE WORK TOWER,Diesel,5
1/12/2021,MOBILE WORK TOWER,Diesel,9
1/12/2021,MOTORBIKE,Diesel,1
1/12/2021,MOTORBIKE,Diesel,4
1/12/2021,MOTORBIKE,Electric,29
1/12/2021,MOTORBIKE,Electric,3
1/12/2021,MOTORBIKE,Electric,96
1/12/2021,MOTORBIKE,Other,4
1/12/2021,MOTORBIKE,Petrol,129
1/12/2021,MOTORBIKE,Petrol,1571
1/12/2021,MOTORBIKE,Petrol,195
1/12/2021,MOTORBIKE,Petrol,253
1/12/2021,MOTORBIKE,Petrol,27
1/12/2021,MOTORBIKE,Petrol,3465
1/12/2021,MOTORBIKE,Petrol,4
1/12/2021,MOTORBIKE,Petrol,43
1/12/2021,MOTORBIKE,Petrol,54
1/12/2021,MOTORBIKE,Petrol,6716
1/12/2021,MOTORBIKE,Solar,1
1/12/2021,MOTORTRIKE,Electric,1
1/12/2021,MOTORTRIKE,Petrol,1
1/12/2021,MOTORTRIKE,Petrol,12
1/12/2021,MOTORTRIKE,Petrol,3
1/12/2021,MOTORTRIKE,Petrol,5
1/12/2021,PANTECHNICON,,19
1/12/2021,PANTECHNICON,Diesel,1
1/12/2021,PANTECHNICON,Diesel,12
1/12/2021,PANTECHNICON,Diesel,173
1/12/2021,PANTECHNICON,Diesel,38
1/12/2021,PANTECHNICON,Diesel,4
1/12/2021,PANTECHNICON,Petrol,3
1/12/2021,PASSENGER VAN,Diesel,1
1/12/2021,PASSENGER VAN,Diesel,157
1/12/2021,PASSENGER VAN,Diesel,561
1/12/2021,PASSENGER VAN,Diesel Or Lpg Option,2
1/12/2021,PASSENGER VAN,Electric,1
1/12/2021,PASSENGER VAN,Hybrid,1
1/12/2021,PASSENGER VAN,Hybrid,6
1/12/2021,PASSENGER VAN,LPG,1
1/12/2021,PASSENGER VAN,Petrol,1
1/12/2021,PASSENGER VAN,Petrol,1065
1/12/2021,PASSENGER VAN,Petrol,129
1/12/2021,PASSENGER VAN,Petrol,4
1/12/2021,PASSENGER VAN,Petrol Or Lpg Option,5
1/12/2021,PLANT,Diesel,1
1/12/2021,PLANT,Diesel,203
1/12/2021,PLANT,Diesel,3
1/12/2021,PLANT,Electric,10
1/12/2021,PLANT,Petrol,1
1/12/2021,PLANT,Petrol,19
1/12/2021,PLANT,Petrol Or Lpg Option,4
1/12/2021,REFRIGERATED VAN,,3
1/12/2021,REFRIGERATED VAN,,6
1/12/2021,REFRIGERATED VAN,Diesel,24
1/12/2021,REFRIGERATED VAN,Diesel,3
1/12/2021,REFRIGERATED VAN,Diesel,5
1/12/2021,REFRIGERATED VAN,Diesel,6
1/12/2021,RIGID BUS,CNG,3
1/12/2021,RIGID BUS,CNG,67
1/12/2021,RIGID BUS,Diesel,1
1/12/2021,RIGID BUS,Diesel,18
1/12/2021,RIGID BUS,Diesel,3
1/12/2021,RIGID BUS,Diesel,386
1/12/2021,RIGID BUS,Diesel,4
1/12/2021,RIGID BUS,Diesel,5
1/12/2021,RIGID BUS,Diesel,82
1/12/2021,RIGID BUS,Petrol,1
1/12/2021,RIGID BUS,Petrol,3
1/12/2021,ROAD PAVING MACHINE,Diesel,1
1/12/2021,ROLLER,Diesel,1
1/12/2021,SEDAN,Diesel,1
1/12/2021,SEDAN,Diesel,2
1/12/2021,SEDAN,Diesel,25
1/12/2021,SEDAN,Diesel,3
1/12/2021,SEDAN,Diesel,310
1/12/2021,SEDAN,Diesel,5633
1/12/2021,SEDAN,Electric,10
1/12/2021,SEDAN,Electric,2
1/12/2021,SEDAN,Electric,231
1/12/2021,SEDAN,Electric,899
1/12/2021,SEDAN,Hybrid,2
1/12/2021,SEDAN,Hybrid,29
1/12/2021,SEDAN,Hybrid,2964
1/12/2021,SEDAN,Hybrid,3
1/12/2021,SEDAN,Hybrid,32
1/12/2021,SEDAN,Hybrid,357
1/12/2021,SEDAN,Hybrid,412
1/12/2021,SEDAN,Hybrid,707
1/12/2021,SEDAN,Hybrid,72
1/12/2021,SEDAN,LPG,1
1/12/2021,SEDAN,LPG,13
1/12/2021,SEDAN,LPG,174
1/12/2021,SEDAN,LPG,2
1/12/2021,SEDAN,LPG,4
1/12/2021,SEDAN,LPG,7
1/12/2021,SEDAN,Other,113
1/12/2021,SEDAN,Other,3
1/12/2021,SEDAN,Petrol,1
1/12/2021,SEDAN,Petrol,1080
1/12/2021,SEDAN,Petrol,12
1/12/2021,SEDAN,Petrol,13
1/12/2021,SEDAN,Petrol,137180
1/12/2021,SEDAN,Petrol,14
1/12/2021,SEDAN,Petrol,15
1/12/2021,SEDAN,Petrol,21
1/12/2021,SEDAN,Petrol,235
1/12/2021,SEDAN,Petrol,27
1/12/2021,SEDAN,Petrol,4613
1/12/2021,SEDAN,Petrol,5
1/12/2021,SEDAN,Petrol,606
1/12/2021,SEDAN,Petrol Or Lpg Option,1
1/12/2021,SEDAN,Petrol Or Lpg Option,255
1/12/2021,SEDAN,Petrol Or Lpg Option,3
1/12/2021,SEDAN,Petrol Or Lpg Option,4
1/12/2021,SEDAN,Plug-in Hybrid Electric,167
1/12/2021,SEDAN,Plug-in Hybrid Electric,20
1/12/2021,SEDAN,Plug-in Hybrid Electric,3
1/12/2021,SEDAN,Plug-in Hybrid Electric,7
1/12/2021,SKEL,Diesel,2
1/12/2021,SKEL TRAILER,,1
1/12/2021,SKEL TRAILER,,12
1/12/2021,SKID STEER,Diesel,1
1/12/2021,STATION WAGON,CNG,1
1/12/2021,STATION WAGON,Diesel,1
1/12/2021,STATION WAGON,Diesel,12
1/12/2021,STATION WAGON,Diesel,2
1/12/2021,STATION WAGON,Diesel,21
1/12/2021,STATION WAGON,Diesel,22464
1/12/2021,STATION WAGON,Diesel,2419
1/12/2021,STATION WAGON,Diesel,3
1/12/2021,STATION WAGON,Diesel,5
1/12/2021,STATION WAGON,Diesel,7
1/12/2021,STATION WAGON,Diesel,79
1/12/2021,STATION WAGON,Diesel Or Lpg Option,6
1/12/2021,STATION WAGON,Electric,161
1/12/2021,STATION WAGON,Electric,2
1/12/2021,STATION WAGON,Electric,44
1/12/2021,STATION WAGON,Hybrid,1
1/12/2021,STATION WAGON,Hybrid,1329
1/12/2021,STATION WAGON,Hybrid,179
1/12/2021,STATION WAGON,Hybrid,256
1/12/2021,STATION WAGON,Hybrid,29
1/12/2021,STATION WAGON,Hybrid,4
1/12/2021,STATION WAGON,Hybrid,6
1/12/2021,STATION WAGON,Hydrogen Fuel Cell Electric,21
1/12/2021,STATION WAGON,LPG,1
1/12/2021,STATION WAGON,LPG,142
1/12/2021,STATION WAGON,LPG,7
1/12/2021,STATION WAGON,Other,7
1/12/2021,STATION WAGON,Petrol,1
1/12/2021,STATION WAGON,Petrol,16
1/12/2021,STATION WAGON,Petrol,198
1/12/2021,STATION WAGON,Petrol,2
1/12/2021,STATION WAGON,Petrol,28
1/12/2021,STATION WAGON,Petrol,3
1/12/2021,STATION WAGON,Petrol,323
1/12/2021,STATION WAGON,Petrol,4
1/12/2021,STATION WAGON,Petrol,4407
1/12/2021,STATION WAGON,Petrol,5
1/12/2021,STATION WAGON,Petrol,6
1/12/2021,STATION WAGON,Petrol,64
1/12/2021,STATION WAGON,Petrol,67
1/12/2021,STATION WAGON,Petrol,67983
1/12/2021,STATION WAGON,Petrol Or Lpg Option,1
1/12/2021,STATION WAGON,Petrol Or Lpg Option,263
1/12/2021,STATION WAGON,Petrol Or Lpg Option,6
1/12/2021,STATION WAGON,Plug-in Hybrid Electric,2
1/12/2021,STATION WAGON,Plug-in Hybrid Electric,272
1/12/2021,STATION WAGON,Plug-in Hybrid Electric,3
1/12/2021,STATION WAGON,Plug-in Hybrid Electric,71
1/12/2021,STATION WAGON,Solar,1
1/12/2021,STOCK CRATE,,1
1/12/2021,TANKER,,1
1/12/2021,TANKER,,9
1/12/2021,TANKER,Diesel,2
1/12/2021,TANKER,Diesel,5
1/12/2021,TANKER,Diesel,56
1/12/2021,TANKER,Diesel,6
1/12/2021,TANKER,LPG,1
1/12/2021,TANKER,Petrol,1
1/12/2021,TIPPER,,121
1/12/2021,TIPPER,,47
1/12/2021,TIPPER,Diesel,15
1/12/2021,TIPPER,Diesel,150
1/12/2021,TIPPER,Diesel,32
1/12/2021,TIPPER,Diesel,376
1/12/2021,TIPPER,Electric,1
1/12/2021,TIPPER,Petrol,2
1/12/2021,TIPPER,Petrol,7
1/12/2021,TOW TRUCK,Diesel,2
1/12/2021,TOW TRUCK,LPG,1
1/12/2021,TRACTOR (HEAVY),Diesel,1
1/12/2021,TRACTOR (HEAVY),Diesel,12
1/12/2021,TRACTOR (HEAVY),Diesel,16
1/12/2021,TRAILED MOBILE HOME,,1
1/12/2021,VAN,Diesel,1
1/12/2021,VAN,Diesel,16
1/12/2021,VAN,Diesel,1668
1/12/2021,VAN,Diesel,2
1/12/2021,VAN,Diesel,2110
1/12/2021,VAN,Diesel,3
1/12/2021,VAN,Diesel,5
1/12/2021,VAN,Diesel,8
1/12/2021,VAN,Diesel Or Lpg Option,1
1/12/2021,VAN,Electric,2
1/12/2021,VAN,Hybrid,1
1/12/2021,VAN,LPG,4
